//04/11/2022 11:12:34.707
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS2*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS2*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS2*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS2*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS2*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS2*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS2*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS2*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS3*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS3*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS3*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS3*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS3*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS3*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS3*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS3*
07/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS4*
04/01/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS4*
05/01/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, DS4*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS4*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS4*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS4*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, DS4*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, DS4*
15/09/2020, 31, 09:00, 15:45, 0, 16:05, 115, 1, F, ET1*
17/10/2010, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ETH*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ETH*
02/12/2012, 31, 09:00, 16:00, 0, 16:05, 474, 0, F, ETH*
15/09/2020, 31, 09:00, 15:45, 0, 16:05, 115, 1, F, ETH*
04/12/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ETN*
14/03/2010, 31, 09:00, 13:00, 0, 13:00, 659, 0, F, ETN*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, ETN*
02/12/2012, 31, 09:00, 15:00, 0, 15:35, 504, 0, F, ETN*
